H,12,28,12,6,-2.33,-2.9,-1.7,99,99,99,1023,1023,1023,82.36,68.3,96.1,243,0.32,225,0,0,0,0,0,0,*
H,13,28,12,6,-1.47,-2,-0.7,99,99,99,1022,1021,1023,121.35,96.4,152.1,231,0.25,203,0,0,0,0,0,0,*
H,14,28,12,6,-0.36,-1,0,99,99,99,1021,1021,1021,124.11,104.5,175.2,246,0.44,203,0,0,0,0,0,0,*
H,15,28,12,6,0.21,-0.2,0.7,99,99,99,1020.82,1020,1021,154.16,100.1,179.4,267,0.82,204,0,0,0,0,0,0,*
H,16,28,12,6,1.03,0.5,1.4,99,99,99,1020,1020,1020,87.7,33.4,159.7,277,0.5,204,0,0,0,0,0,0,*
H,17,28,12,6,0.4,-0.1,0.8,99,99,99,1020,1020,1020,9.29,0,34.1,229,0.21,204,0,0,0,0,0,0,*
H,18,28,12,6,-0.76,-1.6,-0.2,99,99,99,1020,1020,1020,4.02,2.8,5,246,0.36,203,0,0,0,0,0,0,*
H,19,28,12,6,-1.24,-1.6,-1,99,99,99,1020,1020,1020,4.18,3.3,5.4,264,0.5,204,0,0,0,0,0,0,*
H,20,28,12,6,-0.98,-1.1,-0.8,99,99,99,1020,1020,1020,4.25,3.2,5.5,285,0.46,204,0,0,0,0,0,0,*
H,21,28,12,6,-0.96,-1.2,-0.8,99,99,99,1020,1020,1020,4.28,3.4,5,253,0.61,203,0,0,0,0,0,0,*
H,22,28,12,6,-1.49,-1.8,-1,99,99,99,1020,1020,1020,4.32,3.3,5.4,241,0.35,204,0,0,0,0,0,0,*
H,23,28,12,6,-1.78,-2,-1.6,99,99,99,1020,1020,1020,4.45,3.4,5.4,254,0.26,204,0,0,0,0,0,0,*
H,0,29,12,6,-2.06,-2.3,-1.8,99,99,99,1020,1020,1020,4.48,3.7,5.4,252,0.3,203,0,0,0,0,0,0,-5.3,1.4,99,99,1020,1024,*
H,1,29,12,6,-2.24,-2.4,-2.1,99,99,99,1019.52,1019,1020,4.57,3.3,5.7,227,0.21,204,0,0,0,0,0,0,*
H,2,29,12,6,-2.37,-2.5,-2.2,99,99,99,1019,1019,1019,4.58,3.3,5.7,235,0.32,203,0,0,0,0,0,0,*
H,3,29,12,6,-2.51,-2.7,-2.4,99,99,99,1019,1019,1019,4.59,3.4,5.5,254,0.22,204,0,0,0,0,0,0,*
H,4,29,12,6,-2.65,-2.8,-2.5,99,99,99,1019,1019,1020,4.6,3.4,5.7,257,0.23,203,0,0,0,0,0,0,*
H,5,29,12,6,-2.78,-3,-2.6,99,99,99,1019.14,1019,1020,4.69,3,6,249,0.42,204,0,0,0,0,0,0,*
H,6,29,12,6,-3.1,-3.3,-2.7,99,99,99,1019.28,1019,1020,4.57,3.3,5.7,225,0.21,204,0,0,0,0,0,0,*
H,7,29,12,6,-2.5,-2.8,-2.2,99,99,99,1020,1020,1020,4.7,3.4,5.7,248,0.66,204,0,0,0,0,0,0,*
H,8,29,12,6,-2.57,-2.7,-2.3,99,99,99,1020,1020,1020,3.92,0.2,5.7,260,0.41,203,0,0,0,0,0,0,*
H,9,29,12,6,-1.8,-2.3,-1.1,99,99,99,1020.74,1020,1021,12.29,0,27.9,230,0.81,204,0,0,0,0,0,0,*
H,10,29,12,6,-0.69,-1.2,0,99,99,99,1021,1021,1021,43.31,26.5,64.9,244,0.3,203,0,0,0,0,0,0,*
H,11,29,12,6,0.49,-0.1,1.2,99,99,99,1021.74,1021,1022,85.5,65.3,98.3,357,1.04,204,0,0,0,0,0,0,*
H,12,29,12,6,2.03,1.2,2.7,99,99,99,1022,1022,1022,104.09,88.7,116.8,274,0.75,204,0,0,0,0,0,0,*
H,13,29,12,6,3.03,2.5,3.6,96.62,94,99,1021.77,1021,1022,95.51,87.2,107.5,355,0.29,204,0,0,0,0,0,0,*
H,14,29,12,6,3.99,3.5,4.2,92.11,90,94,1021,1021,1021,61.52,41.7,86.8,333,0.22,203,0,0,0,0,0,0,*
H,15,29,12,6,4.22,4.1,4.4,93,91,95,1021,1021,1021,34.68,22.8,47.1,319,0.2,204,0,0,0,0,0,0,*
H,16,29,12,6,4.32,4.2,4.4,94.29,94,95,1021.82,1021,1022,11.75,5.7,23.9,291,0.37,204,0,0,0,0,0,0,*
H,17,29,12,6,4.18,4.1,4.4,95,94,96,1022,1022,1022,2.37,0,5.7,287,0.48,203,0,0,0,0,0,0,*
H,18,29,12,6,4.3,4.1,4.5,93.75,93,94,1022.59,1022,1023,3.72,2.8,4.7,302,0.31,204,0,0,0,0,0,0,*
H,19,29,12,6,4.16,4,4.4,94.08,94,95,1023,1023,1023,3.7,2.6,5.1,277,0.16,204,0,0,0,0,0,0,*
H,20,29,12,6,4.03,3.9,4.2,95.69,95,96,1023.69,1023,1024,3.77,2.6,5.1,311,0.49,204,0,0,0,0,0,0,*
H,21,29,12,6,4.08,4,4.2,96.4,96,97,1024,1024,1024,3.73,2.3,4.7,314,0.17,204,0,0,0,0,0,0,*
H,22,29,12,6,4.09,3.9,4.2,96.45,96,97,1024,1024,1024,3.76,2.8,4.7,289,0.13,204,0,0,0,0,0,0,*
H,23,29,12,6,4.1,3.9,4.4,97.81,97,98,1024,1024,1024,3.78,2.8,5.1,310,0.22,203,0,0,0,0,0,0,*
H,0,30,12,6,4.46,4.3,4.6,96.15,96,97,1024,1024,1025,3.75,2.6,4.7,292,0.25,204,0,0,0,0,0,0,-3.3,4.6,90,99,1019,1025,*
H,1,30,12,6,4.38,4.3,4.5,96.04,96,97,1024,1024,1025,3.74,2.6,4.7,290,0.22,204,0,0,0,0,0,0,*
H,2,30,12,6,4.3,4.2,4.4,94.59,94,96,1024,1024,1024,3.78,3,4.7,274,0.47,204,0,0,0,0,0,0,*
H,3,30,12,6,4.4,4.2,4.6,94.23,94,95,1024.29,1024,1025,3.75,3,4.7,286,0.29,204,0,0,0,0,0,0,*
H,4,30,12,6,4.58,4.5,4.7,93.5,93,94,1024.68,1024,1025,3.78,2.8,4.7,291,0.35,204,0,0,0,0,0,0,*
H,5,30,12,6,4.64,4.3,4.8,93.28,93,94,1024,1024,1024,3.74,2.3,4.7,306,0.69,204,0,0,0,0,0,0,*
H,6,30,12,6,3.85,3.6,4.3,94.78,92,96,1024.17,1024,1025,3.75,2.6,4.7,53,0.27,204,0,0,0,0,0,0,*
H,7,30,12,6,3.66,3.6,3.8,92.16,91,94,1024.79,1024,1025,3.77,2.8,4.7,73,1.42,204,0,0,0,0,0,0,*
H,8,30,12,6,3.7,3.6,3.8,95.85,94,98,1025,1025,1026,3.31,1.1,4.7,210,0.25,204,0,0,0,0,0,0,*
H,9,30,12,6,3.61,3.5,3.7,98.44,98,99,1025.91,1025,1026,4.48,0,13.2,260,0.58,204,0,0,0,0,0,0,*
H,10,30,12,6,3.13,2.7,3.6,99,99,99,1026.18,1026,1027,29.38,12.5,59.9,222,0.25,204,0,0,0,0,0,0,*
H,11,30,12,6,2.86,2.4,3.5,99,99,99,1027,1027,1027,90.06,60.8,127.6,231,0.28,204,0,0,0,0,0,0,*
H,12,30,12,6,3.99,3.3,4.5,95.68,93,99,1026.93,1026,1027,131.35,113.9,195.6,230,0.33,203,0,0,0,0,0,0,*
H,13,30,12,6,5.56,4.5,6.2,86.66,82,93,1026,1026,1026,257.51,161.1,339.7,225,0.46,204,0,0,0,0,0,0,*
H,14,30,12,6,5.51,5.1,6,84.24,83,86,1025.93,1025,1026,121.27,90.9,176.5,219,0.3,204,0,0,0,0,0,0,*
H,15,30,12,6,6.26,5.9,6.6,79.54,77,82,1025.19,1025,1026,77.27,53.6,90.2,220,0.61,204,0,0,0,0,0,0,*
H,16,30,12,6,6.32,6.2,6.5,77.3,76,79,1026,1026,1026,28.18,12.5,54.3,29,0.96,203,0,0,0,0,0,0,*
H,17,30,12,6,6.1,5.9,6.3,81.51,79,83,1026,1026,1026,3.61,0,12.9,99,0,204,0,0,0,0,0,0,*
H,18,30,12,6,5.59,5.1,6,86,83,91,1026,1026,1026,3.49,2.6,4.4,106,0.44,204,0,0,0,0,0,0,*
H,19,30,12,6,4.17,3.1,5.1,97.85,92,99,1026.39,1026,1027,3.61,2.6,5.1,200,0.26,204,0,0,0,0,0,0,*
H,20,30,12,6,2.67,2.3,3.1,99,99,99,1027,1027,1027,3.76,2,4.5,224,0.33,204,0,0,0,0,0,0,*
H,21,30,12,6,2.33,2.3,2.5,99,99,99,1027,1027,1027,3.82,2.8,4.7,235,0.32,204,0,0,0,0,0,0,*
H,22,30,12,6,2.33,2.2,2.5,99,99,99,1027,1027,1027,3.85,2.8,4.8,241,0.44,204,0,0,0,0,0,0,*
H,23,30,12,6,2.32,2.2,2.5,99,99,99,1027,1027,1027,3.91,2.8,5.4,248,0.54,204,0,0,0,0,0,0,*
H,0,31,12,6,2.19,2.1,2.4,99,99,99,1026.99,1026,1027,3.92,3,5.1,243,0.81,204,0,0,0,0,0,0,2.1,6.6,76,99,1024,1027,*
H,1,31,12,6,2.2,2.1,2.4,99,99,99,1026.74,1026,1027,3.91,2.8,5.2,252,0.46,204,0,0,0,0,0,0,*
H,2,31,12,6,2.23,2.1,2.4,99,99,99,1026.24,1026,1027,3.93,2.8,4.8,291,0.47,204,0,0,0,0,0,0,*
H,3,31,12,6,2.39,2.2,2.6,99,99,99,1026,1026,1026,3.95,3,4.7,311,0.46,204,0,0,0,0,0,0,*
H,4,31,12,6,2.55,2.4,2.7,99,99,99,1026,1026,1026,3.89,2.8,5.2,285,0.79,204,0,0,0,0,0,0,*
H,5,31,12,6,2.7,2.6,2.9,99,99,99,1026,1026,1026,3.85,2.8,5.1,252,0.51,204,0,0,0,0,0,0,*
H,6,31,12,6,2.8,2.7,2.9,99,99,99,1026,1026,1026,3.86,2.8,4.8,263,0.31,204,0,0,0,0,0,0,*
H,7,31,12,6,2.75,2.6,2.9,99,99,99,1026.04,1026,1027,3.87,2.8,4.8,248,0.62,204,0,0,0,0,0,0,*
H,8,31,12,6,2.85,2.7,3,99,99,99,1026.93,1026,1027,3.51,1.1,5.1,277,0.4,205,0,0,0,0,0,0,*
H,9,31,12,6,2.99,2.8,3.2,99,99,99,1027,1027,1027,15.61,0,34.5,288,0.32,204,0,0,0,0,0,0,*
H,10,31,12,6,3.53,3.2,3.9,99,99,99,1027.47,1027,1028,54.98,34.8,81.5,275,0.45,204,0,0,0,0,0,0,*
H,11,31,12,6,4.26,3.8,4.8,98.52,95,99,1028.03,1028,1029,111.66,76.2,137.5,356,0.64,204,0,0,0,0,0,0,*
H,12,31,12,6,5.53,4.8,6.5,89.39,84,94,1028.49,1028,1029,179.34,137.1,276.4,326,0.62,204,0,0,0,0,0,0,*
H,13,31,12,6,6.64,6.2,7.2,76.88,73,84,1027.99,1027,1028,253.85,214.1,309.5,339,0.51,204,0,0,0,0,0,0,*
H,14,31,12,6,7.6,7.1,8.1,46.25,9,74,1027,1027,1027,259.38,219.2,325.3,330,0.71,204,0,0,0,0,0,0,*
H,15,31,12,6,7.94,7.4,8.6,10.76,9,13,1027,1027,1027,219.62,174.7,277.1,95,0.6,204,0,0,0,0,0,0,*
H,16,31,12,6,7.59,7,8.4,13.74,9,23,1027,1027,1027,66.34,32.8,180.2,106,0.62,204,0,0,0,0,0,0,*
H,17,31,12,6,6.39,5.6,7,34.04,23,53,1027,1027,1027,10.18,0,33.4,96,0.65,204,0,0,0,0,0,0,*
H,18,31,12,6,5.61,4.9,6,77.41,53,87,1027,1027,1027,3.24,2,4.4,237,0.37,205,0,0,0,0,0,0,*
H,19,31,12,6,4.5,4.1,4.9,91.44,87,94,1027,1027,1027,3.54,2.6,4.7,272,0.23,204,0,0,0,0,0,0,*
H,20,31,12,6,3.59,3.1,4.1,96.48,94,98,1027,1027,1027,3.63,2.6,4.7,257,0.29,204,0,0,0,0,0,0,*
H,21,31,12,6,2.77,2.4,3.2,97.69,97,98,1027,1027,1027,3.85,2.6,5.1,323,0.55,204,0,0,0,0,0,0,*
H,22,31,12,6,1.82,1.5,2.3,98.82,98,99,1027,1027,1027,3.89,2.6,5.1,299,0.29,204,0,0,0,0,0,0,*
H,23,31,12,6,1.89,1.6,2.2,99,99,99,1026.96,1026,1027,3.79,2.8,5.1,296,0.46,204,0,0,0,0,0,0,*
H,0,1,1,7,2.41,2.1,2.9,99,99,99,1026.11,1026,1027,3.81,2.8,5.1,343,0.28,204,0,0,0,0,0,0,1.5,8.6,9,99,1026,1029,*
H,1,1,1,7,2.74,2.6,2.9,99,99,99,1026,1026,1026,3.87,2.8,5.1,334,0.26,204,0,0,0,0,0,0,*
H,2,1,1,7,2.88,2.7,3.1,98.95,98,99,1025.39,1025,1026,3.84,2.8,5.1,0,0,204,0,0,0,0,0,0,*
H,3,1,1,7,3.29,3.1,3.5,97.5,97,98,1025,1025,1025,3.85,3,4.7,345,0.25,204,0,0,0,0,0,0,*
H,4,1,1,7,3.59,3.4,3.8,96.23,95,97,1024.06,1024,1025,3.81,2.6,5.1,6,0.19,204,0,0,0,0,0,0,*
H,5,1,1,7,3.83,3.6,4,95.33,95,96,1023.64,1023,1024,3.79,2.6,4.7,332,0.39,205,0,0,0,0,0,0,*
H,6,1,1,7,3.99,3.8,4.2,94.95,94,97,1022.95,1022,1023,3.81,2.6,4.7,44,1.13,204,0,0,0,0,0,0,*
H,7,1,1,7,4.02,3.8,4.2,96.48,96,97,1022.3,1022,1023,3.77,2.6,4.4,293,1.1,204,0,0,0,0,0,0,*
H,8,1,1,7,4.15,4,4.3,95.01,94,96,1021.67,1021,1022,3.55,2,4.7,345,0.2,205,0,0,0,0,0,0,*
H,9,1,1,7,4.36,4.3,4.4,93.22,93,94,1020.93,1020,1021,3.31,0,12.9,349,0.19,204,0,0,0,0,0,0,*
H,10,1,1,7,4.66,4.5,4.8,92.5,92,93,1020,1020,1020,16.7,12.5,21.5,347,0.37,204,0,0,0,0,0,0,*
H,11,1,1,7,4.94,4.7,5.2,91.38,91,92,1019.82,1019,1020,19.92,13.2,39.6,1,0.3,204,0,0,0,0,0,0,*
H,12,1,1,7,5.3,5.1,5.6,93.3,91,98,1018.75,1018,1019,28.17,16.3,47.1,359,0.13,204,0,0,0,0.2,0,0.2,*
H,13,1,1,7,4.92,4.7,5.2,98.92,98,99,1017.4,1017,1018,23.49,18.7,30.7,3,0.13,204,0,0,0,0,0,0,*
H,14,1,1,7,4.54,4.4,4.9,99,99,99,1015.9,1015,1017,14.35,9.8,23.5,81,0.81,205,0,0,0,0,0,0,*
H,15,1,1,7,4.4,4.4,4.5,99,99,99,1014.66,1014,1015,7.7,2.6,15.3,11,0.53,204,0,0,0,0,0,0,*
H,16,1,1,7,4.51,4.4,4.6,99,99,99,1014,1014,1014,1.78,0,5.4,1,0.14,204,0,0,0,0,0,0,*
H,17,1,1,7,4.64,4.6,4.8,99,99,99,1014,1014,1014,2.74,0.2,4.4,345,0.35,204,0,0,0,0,0,0,*
H,18,1,1,7,4.71,4.7,4.8,99,99,99,1013.25,1013,1014,3.75,2.6,4.7,347,0.29,204,0,0,0,0,0,0,*
H,19,1,1,7,4.65,4.6,4.8,99,99,99,1012.86,1012,1013,3.72,2.6,5.1,310,0.66,204,0,0,0,0,0,0,*
H,20,1,1,7,4.62,4.6,4.8,99,99,99,1011.82,1011,1012,3.78,2.6,4.7,254,1.23,204,0,0,0,0.2,0,0.2,*
H,21,1,1,7,4.48,4.3,4.8,99,99,99,1011.85,1011,1012,3.78,3,5.1,256,0.64,205,0,0,0,0,0,0,*
H,22,1,1,7,4.43,4.3,4.6,99,99,99,1011,1011,1011,3.76,2.6,4.7,228,0.38,204,0,0,0,0,0,0,*
H,23,1,1,7,4.49,4.4,4.7,99,99,99,1011,1011,1011,3.73,2.6,4.4,222,0.31,204,0,0,0,0,0,0,*
H,0,2,1,7,4.42,4.3,4.6,99,99,99,1010.29,1010,1011,3.79,2.6,4.7,223,0.34,204,0,0,0,0,0,0,2.6,5.6,91,99,1010,1026,*
H,1,2,1,7,4.26,3.9,4.5,99,99,99,1009.37,1009,1010,3.91,2.6,4.7,301,0.63,204,0,0,0,0,0,0,*
H,2,2,1,7,3.7,3.4,3.9,99,99,99,1008.2,1008,1009,3.81,3,4.7,341,0.62,204,0,0,0,0,0,0,*
H,3,2,1,7,3.47,3.2,3.7,99,99,99,1007.23,1007,1008,3.91,3,4.7,5,0.2,205,0,0,0,0,0,0,*
H,4,2,1,7,3,2.8,3.2,99,99,99,1005.57,1004,1007,3.9,3,5.1,7,0.22,204,0,0,0,0,0,0,*
H,5,2,1,7,3.3,3.1,3.7,99,99,99,1004,1004,1004,3.88,3,5.1,157,1.09,204,0,0,0,0,0,0,*
H,6,2,1,7,3.93,3.7,4.2,99,99,99,1004,1004,1004,3.82,3,4.7,303,0.87,205,0,0,0,0,0,0,*
H,7,2,1,7,4.43,4.2,4.8,99,99,99,1003.58,1003,1004,3.79,3,4.8,281,0.56,204,0,0,0,0,0,0,*
H,8,2,1,7,4.9,4.8,5.1,99,99,99,1002.91,1002,1004,3.52,1.6,4.7,256,0.75,204,0,0,0,0,0,0,*
H,9,2,1,7,5.28,4.9,5.7,99,99,99,1004.59,1004,1006,3.75,0,11.2,313,0.87,204,0,0,0,0,0,0,*
H,10,2,1,7,6.21,5.6,6.7,99,99,99,1006.73,1006,1007,22.28,0,42.4,81,0.52,205,0,0,0,0,0,0,*
H,11,2,1,7,6.17,6,6.4,98.97,98,99,1007.24,1007,1008,55.89,38.9,70.4,160,0.65,204,0,0,0,0,0,0,*
H,12,2,1,7,6.41,6.1,6.9,97.41,97,98,1007.57,1007,1008,72.63,55,116.2,213,0.71,204,0,0,0,0,0,0,*
H,13,2,1,7,6.94,6.5,7.5,95.81,94,98,1007.04,1007,1008,150.81,117.6,164.8,264,0.3,204,0,0,0,0,0,0,*
H,14,2,1,7,7.45,7.2,7.9,92.57,91,95,1006.44,1006,1007,190.06,150.8,261,270,0.54,204,0,0,0,0,0,0,*
H,15,2,1,7,7.91,7.6,8.2,88.95,88,91,1006.76,1006,1007,184.45,102.2,236,246,0.34,204,0,0,0,0,0,0,*
