H,10,2,5,3,19.1,18.1,20,78.78,75,82,1011,1011,1011,504.92,340.3,670.2,52,0.52,229,0,0,0,0,0,0,*
H,11,2,5,3,19.99,19.2,20.9,72.45,67,76,1010.96,1010,1011,638.75,533,726,55,0.46,240,0,0,0,0,0,0,*
H,12,2,5,3,21.16,20.5,22.1,51.38,41,67,1010,1010,1010,688.24,534.9,778.2,62,0.49,213,0,0,0,0,0,0,*
H,13,2,5,3,21.86,21.1,22.5,42.64,37,48,1010,1010,1010,626.49,481.1,716.3,62,0.56,203,0,0,0,0,0,0,*
H,14,2,5,3,22.54,21.8,23.2,31.28,23,40,1009.09,1009,1010,652.45,550.3,709.4,60,0.61,203,0,0,0,0,0,0,*
H,15,2,5,3,23,22.4,23.5,24.33,22,28,1009,1009,1009,489.17,345.9,614.3,100,0.58,203,0,0,0,0,0,0,*
H,16,2,5,3,22.27,21,23.5,37.85,21,57,1009,1009,1009,268.91,191.9,383.2,134,0.5,203,0,0,0,0,0,0,*
H,17,2,5,3,20.56,19.8,21.4,63.26,57,68,1009,1009,1009,150.33,83.4,210.7,141,0.47,203,0,0,0,0,0,0,*
H,18,2,5,3,19.47,18.9,20.1,73.49,68,80,1009,1009,1009,66.41,43.3,101.5,149,0.46,203,0,0,0,0,0,0,*
H,19,2,5,3,18.89,18.4,19.1,82.25,80,84,1009,1009,1009,20.73,4.7,42,138,0.71,203,0,0,0,0,0,0,*
H,20,2,5,3,17.9,17.3,18.5,88.88,84,94,1009.12,1009,1010,2.79,0,5.7,114,0.32,203,0,0,0,0,0,0,*
H,21,2,5,3,17.13,16.9,17.3,97.41,94,99,1009,1009,1010,3.29,2.3,4.4,100,0.47,203,0,0,0,0,0,0,*
H,22,2,5,3,16.72,16.6,16.9,99,99,99,1009.3,1009,1010,3.39,2.6,4.7,323,0.92,203,0,0,0,0,0,0,*
H,23,2,5,3,16.58,16.4,16.7,99,99,99,1008.48,1008,1009,3.36,2.3,4,342,0.73,203,0,0,0,0,0,0,*
H,0,3,5,3,16.05,15.6,16.4,99,99,99,1009,1009,1009,3.28,2.3,4.4,126,0.65,204,0,0,0,0,0,0,13.7,23.6,21,99,1008,1012,*
H,1,3,5,3,15.4,15,15.6,99,99,99,1009,1009,1009,3.33,2.3,4.4,10,1.24,202,0,0,0,0,0,0,*
H,2,3,5,3,14.83,14.5,15.1,99,99,99,1008.05,1008,1009,3.24,2.3,4,41,0.77,204,0,0,0,0,0,0,*
H,3,3,5,3,14.51,14.4,14.6,99,99,99,1008,1008,1008,3.24,2.3,4,48,0.62,203,0,0,0,0,0,0,*
H,4,3,5,3,14.47,14.4,14.6,99,99,99,1008,1008,1008,3.27,2.3,4.4,39,0.42,203,0,0,0,0,0,0,*
H,5,3,5,3,14.23,14.1,14.5,99,99,99,1008,1008,1008,3.06,1.3,4,9,0.26,204,0,0,0,0,0,0,*
H,6,3,5,3,14.37,14.1,14.7,99,99,99,1008,1008,1008,8.83,0,19.4,42,0.49,203,0,0,0,0,0,0,*
H,7,3,5,3,14.94,14.6,15.5,99,99,99,1008.14,1008,1009,63.18,13.2,135.4,84,0.38,203,0,0,0,0,0,0,*
H,8,3,5,3,15.69,15.4,16.1,99,99,99,1008.93,1008,1009,93.59,53.3,144.6,95,0.4,203,0,0,0,0,0,0,*
H,9,3,5,3,16.69,16,18.1,98.45,96,99,1009,1009,1009,290.54,123.8,634.3,75,0.72,203,0,0,0,0,0,0,*
H,10,3,5,3,18.22,17.2,18.9,91.12,88,95,1009,1009,1009,519,392.1,835.5,102,0.65,203,0,0,0,0,0,0,*
H,11,3,5,3,19.33,18.4,20.4,82.3,76,87,1009,1009,1009,553.21,336.4,919.6,60,1.12,203,0,0,0,0,0,0,*
H,12,3,5,3,20.68,19.9,21.6,73.49,70,77,1009,1009,1009,666.88,343.6,912.3,97,0.89,203,0,0,0,0,0,0,*
H,13,3,5,3,21.68,20.8,22.6,57.39,47,71,1009,1009,1009,570,257.6,960.3,111,1.19,203,0,0,0,0,0,0,*
H,14,3,5,3,22.99,22,24.1,34.45,26,50,1009,1009,1009,712.88,241.2,899.1,191,1.1,203,0,0,0,0,0,0,*
H,15,3,5,3,23.98,22.8,25.1,14.3,10,31,1009,1009,1009,620.78,246.8,789.5,226,1.03,203,0,0,0,0,0,0,*
H,16,3,5,3,24.32,23.8,24.9,11.02,9,15,1009,1009,1009,414.76,194.7,592.3,276,1.37,203,0,0,0,0,0,0,*
H,17,3,5,3,23.29,21.5,24.1,18.11,9,36,1009.63,1009,1010,161.89,101.2,366.9,83,0.67,203,0,0,0,0,0,0,*
H,18,3,5,3,21.54,21.2,21.9,16.16,9,20,1010.04,1010,1011,152.25,106,199.4,76,0.42,203,0,0,0,0,0,0,*
H,19,3,5,3,21.29,20.7,21.8,11.09,9,13,1011.21,1010,1012,54.56,13.6,104,66,0.32,204,0,0,0,0,0,0,*
H,20,3,5,3,19.99,19.2,20.7,15.34,10,23,1012,1012,1012,3.64,0.2,12.9,84,0.27,203,0,0,0,0,0,0,*
H,21,3,5,3,18.31,17.8,19.2,32.78,23,41,1012.85,1012,1013,3.43,2.1,4.7,14,1.07,203,0,0,0,0,0,0,*
H,22,3,5,3,17.17,16.2,17.8,46.37,41,55,1013.98,1013,1014,3.37,2.3,4.7,7,0.68,203,0,0,0,0,0,0,*
H,23,3,5,3,16.28,15.9,16.8,45.34,33,58,1014.01,1014,1015,3.31,2.1,4.4,46,0.56,204,0,0,0,0,0,0,*
H,0,4,5,3,15.53,15.3,16.1,52.49,40,58,1014.82,1014,1015,3.45,2.6,4.4,346,0.46,203,0,0,0,0,0,0,14.1,25.1,9,99,1008,1015,*
H,1,4,5,3,15.03,14.8,15.3,57.46,56,58,1015,1015,1015,3.44,2.3,4.4,11,0.18,203,0,0,0,0,0,0,*
H,2,4,5,3,15.17,14.8,15.4,40.37,27,56,1015,1015,1015,3.43,2.6,4.4,20,0.29,203,0,0,0,0,0,0,*
H,3,4,5,3,14.71,14.3,15.3,34.48,27,41,1015,1015,1016,3.38,2.3,4.4,24,0.28,204,0,0,0,0,0,0,*
H,4,4,5,3,14.64,14.4,14.9,37,35,39,1015.09,1015,1016,3.38,2.3,4.4,21,0.3,203,0,0,0,0,0,0,*
H,5,4,5,3,14.17,13.8,14.6,35.74,34,38,1015.9,1015,1016,2.59,0,4.4,29,0.31,204,0,0,0,0,0,0,*
H,6,4,5,3,13.97,13.7,14.6,37.41,32,40,1016,1016,1016,42.02,3.3,76.5,27,0.32,203,0,0,0,0,0,0,*
H,7,4,5,3,15.33,14.5,16.2,21.16,12,33,1016.03,1016,1017,162.94,63.6,267.1,35,0.4,203,0,0,0,0,0,0,*
H,8,4,5,3,16.99,16.1,18.1,11.77,9,19,1016.71,1016,1017,320.78,126.2,456,40,0.36,203,0,0,0,0,0,0,*
H,9,4,5,3,18.76,18,19.7,30.48,19,41,1016.99,1016,1017,517.16,435.2,611.4,45,0.41,203,0,0,0,0,0,0,*
H,10,4,5,3,20.33,19.3,21.3,43.11,39,48,1016.85,1016,1017,671.84,604.9,724.8,59,0.51,203,0,0,0,0,0,0,*
H,11,4,5,3,21.73,21,22.9,50.67,46,55,1016.05,1016,1017,772.06,701.2,818.6,38,0.47,204,0,0,0,0,0,0,*
H,12,4,5,3,23.1,21.9,24.1,58.81,55,61,1015.63,1015,1016,838.31,800.5,855.6,68,0.6,203,0,0,0,0,0,0,*
H,13,4,5,3,24.15,23.4,25.2,62.01,60,64,1015,1015,1015,829.15,795.6,851.8,124,1.01,203,0,0,0,0,0,0,*
H,14,4,5,3,24.9,23.9,25.9,63.71,62,65,1014.04,1014,1015,786.57,731.9,820.5,85,1.48,203,0,0,0,0,0,0,*
H,15,4,5,3,25.22,24.7,26,63.74,60,65,1013.53,1013,1014,686.77,617.9,731.5,101,1.21,203,0,0,0,0,0,0,*
H,16,4,5,3,25.54,24.9,26.2,60.15,59,61,1013,1013,1013,553.26,482.3,617.5,169,0.82,203,0,0,0,0,0,0,*
H,17,4,5,3,25.52,24.9,26.4,60.14,58,62,1012.76,1012,1013,372.73,87.9,480.2,182,0.99,203,0,0,0,0,0,0,*
H,18,4,5,3,24.58,24.1,25.2,59.37,59,61,1012.05,1012,1013,235.93,149.3,323.1,167,0.51,203,0,0,0,0,0,0,*
H,19,4,5,3,23.46,22.6,24.1,58.87,57,60,1012,1012,1012,76.72,19.4,147.8,185,0.38,203,0,0,0,0,0,0,*
H,20,4,5,3,21.67,20.8,22.6,55.91,53,58,1012.81,1012,1013,4.53,0,18.4,169,0.41,203,0,0,0,0,0,0,*
H,21,4,5,3,19.71,19,20.8,48.03,43,53,1013,1013,1013,3.39,2,4.7,222,0.66,203,0,0,0,0,0,0,*
H,22,4,5,3,18.7,18.2,19.2,39.8,35,45,1013,1013,1013,3.4,2.3,4.7,298,0.32,203,0,0,0,0,0,0,*
