H,11,6,4,5,12.74,11.3,13.9,67.22,59,76,1019,1019,1019,621.55,344.1,698.7,227,0.6,238,0,0,0,0,0,0,*
H,12,6,4,5,14.45,13.4,15.6,25.48,9,59,1018.28,1018,1019,698.97,679.2,720.2,215,0.6,240,0,0,0,0,0,0,*
H,13,6,4,5,15.68,15.1,16.5,24.63,10,34,1017.4,1017,1018,688.57,639.4,720.2,222,0.9,240,0,0,0,0,0,0,*
H,14,6,4,5,16.7,15.9,17.6,43.35,33,49,1016.58,1016,1017,650.25,600.7,690.7,233,0.5,240,0,0,0,0,0,0,*
H,15,6,4,5,17.22,16.2,18,48.05,25,53,1015.78,1015,1016,565.89,476.9,626.8,212,0.82,240,0,0,0,0,0,0,*
H,16,6,4,5,16.36,15.9,17.1,11.92,9,24,1015,1015,1015,453.96,390,517.3,162,0.49,240,0,0,0,0,0,0,*
H,17,6,4,5,15.62,14.8,16.3,11.49,10,15,1014.6,1014,1015,298.9,210.4,388.3,165,0.5,240,0,0,0,0,0,0,*
H,18,6,4,5,14.34,13.7,15.1,12.52,10,17,1014,1014,1014,129.41,58.7,210,156,0.42,240,0,0,0,0,0,0,*
H,19,6,4,5,12.63,11.9,13.7,28.1,17,33,1014,1014,1014,16.41,0.1,58.3,155,0.29,240,0,0,0,0,0,0,*
H,20,6,4,5,11.35,10.8,11.8,37.16,34,43,1014,1014,1014,3.09,1.8,4,158,0.59,240,0,0,0,0,0,0,*
H,21,6,4,5,10.28,9.9,10.7,54.45,43,64,1014.9,1014,1015,3.4,2.3,4.4,20,0.29,240,0,0,0,0,0,0,*
H,22,6,4,5,9.64,9.2,10,68.57,64,73,1014.25,1014,1015,3.35,2.3,4.7,32,0.54,240,0,0,0,0,0,0,*
H,23,6,4,5,8.91,8.7,9.3,76.94,73,80,1014,1014,1014,3.37,2.3,4.4,321,0.36,240,0,0,0,0,0,0,*
H,0,7,4,5,8.23,7.3,9,81.29,79,85,1014,1014,1014,3.28,1.9,4.7,288,0.3,240,0,0,0,0,0,0,4.4,18.1,9,97,1014,1020,*
H,1,7,4,5,6.88,6.6,7.2,88.7,84,93,1013.67,1013,1014,3.36,2.3,5,27,0.66,240,0,0,0,0,0,0,*
H,2,7,4,5,6.75,6.5,6.9,93.32,90,95,1013,1013,1013,3.47,2.3,5,349,0.35,240,0,0,0,0,0,0,*
H,3,7,4,5,6.35,6,6.6,95.71,94,97,1012.05,1012,1013,3.45,2.3,4.7,29,0.24,240,0,0,0,0,0,0,*
H,4,7,4,5,6.14,5.9,6.3,98.64,97,99,1011.57,1011,1012,3.53,1.9,4.7,14,0.21,240,0,0,0,0,0,0,*
H,5,7,4,5,5.98,5.9,6.1,99,99,99,1011,1011,1011,3.49,2.6,4.7,18,0.21,240,0,0,0,0,0,0,*
H,6,7,4,5,6.02,6,6.1,99,99,99,1011,1011,1011,3.24,0.2,9.5,10,0.15,240,0,0,0,0,0,0,*
H,7,7,4,5,6.35,6,6.9,99,99,99,1011,1011,1011,51.21,9.8,103.2,6,0.26,240,0,0,0,0,0,0,*
H,8,7,4,5,7.87,6.9,8.9,98.77,98,99,1010.99,1010,1011,175.97,104.2,227.4,15,0.26,240,0,0,0,0,0,0,*
H,9,7,4,5,9.68,8.8,10.6,95.59,94,98,1011,1011,1011,262.79,191.8,304.7,26,0.47,240,0,0,0,0,0,0,*
H,10,7,4,5,11.22,10.4,11.9,92.2,90,94,1010.85,1010,1011,281.64,227.7,328.7,78,0.75,240,0,0,0,0,0,0,*
H,11,7,4,5,12.06,11.5,12.7,84.99,75,92,1010,1010,1010,383.3,284.2,496.9,102,0.62,240,0,0,0,0,0,0,*
H,12,7,4,5,12.92,12.1,13.6,67.97,62,77,1010,1010,1010,475.76,375.4,608.4,94,0.82,240,0,0,0,0,0,0,*
H,13,7,4,5,14.19,13.2,15.7,43.95,9,64,1009.14,1008,1010,598.62,412.9,780.4,103,0.88,240,0,0,0,0,0,0,*
H,14,7,4,5,15.49,14.9,16.4,51.16,13,58,1008.19,1008,1009,523.68,256.9,756.1,155,0.82,240,0,0,0,0,0,0,*
H,15,7,4,5,15.83,15.1,16.5,33.64,28,42,1007.67,1007,1008,575.29,235.6,772.1,195,0.73,240,0,0,0,0,0,0,*
H,16,7,4,5,15.79,15.3,16.7,33.7,30,38,1006.76,1006,1007,265.81,195,460.8,204,0.6,240,0,0,0,0,0,0,*
H,17,7,4,5,15.45,14.8,16.1,22.51,9,30,1006,1006,1006,159.87,111.8,197,184,1.08,240,0,0,0,0,0,0,*
H,18,7,4,5,14.4,13.9,15,35.56,24,40,1005.98,1005,1006,73.41,32.1,112.5,156,0.43,240,0,0,0,0,0,0,*
H,19,7,4,5,13.58,13.2,13.9,30.2,20,36,1005,1005,1006,10.93,0,32.1,151,0.28,240,0,0,0,0,0,0,*
H,20,7,4,5,12.96,12.7,13.2,19.24,17,22,1005,1005,1005,3.15,2.3,4.4,149,0.26,240,0,0,0,0,0,0,*
H,21,7,4,5,12.65,12.6,12.7,37.36,22,45,1005,1005,1005,3.18,2.3,4.4,116,0.38,240,0,0,0,0,0,0,*
H,22,7,4,5,12.48,12.3,12.6,62.48,44,73,1005,1005,1005,3.24,2.3,4.7,125,0.31,240,0,0,0,0,0,0,*
H,23,7,4,5,12.06,11.6,12.4,73.81,71,76,1004.32,1004,1005,3.32,2.3,4.4,35,0.75,240,0,0,0,0,0,0,*
