H,13,8,2,3,6.79,6.1,7.6,53.97,49,57,1013,1013,1013,465,419.5,471.9,87,0.58,215,0,0,0,0,0,0,*
H,14,8,2,3,7.42,6.7,8.6,47.68,42,51,1012.04,1011,1013,433.34,398.2,456.7,125,1.07,204,0,0,0,0,0,0,*
H,15,8,2,3,7.87,7.5,8.2,51.28,47,54,1011,1011,1011,342.47,85.1,400.9,164,0.94,203,0,0,0,0,0,0,*
H,16,8,2,3,7.93,7.3,8.4,51.07,47,56,1010.78,1010,1011,211.11,83.1,307.5,174,0.67,203,0,0,0,0,0,0,*
H,17,8,2,3,7.4,6,8.1,50.66,33,57,1010,1010,1010,78.93,11.8,163.5,201,0.66,203,0,0,0,0,0,0,*
H,18,8,2,3,5.17,4.2,6,16.47,9,32,1010.06,1010,1011,3.76,0,12.3,149,0.52,204,0,0,0,0,0,0,*
H,19,8,2,3,3.59,3.1,4.2,23.54,12,31,1011,1011,1011,3.32,1.9,4.4,90,0.25,203,0,0,0,0,0,0,*
H,20,8,2,3,2.7,2.1,3.2,40.36,31,48,1011,1011,1011,3.81,3,4.7,8,0.49,204,0,0,0,0,0,0,*
H,21,8,2,3,2.03,1.7,2.3,51.28,48,53,1011.1,1011,1012,4.06,3,5,6,0.17,204,0,0,0,0,0,0,*
H,22,8,2,3,1.93,1.6,2.1,48.15,41,54,1011.99,1011,1012,4.23,3.3,5.4,4,0.12,204,0,0,0,0,0,0,*
H,23,8,2,3,1.55,1.3,1.6,29.49,16,41,1012,1012,1012,4.25,3,5,7,0.13,203,0,0,0,0,0,0,*
H,0,9,2,3,1.55,1.2,1.9,19.14,15,32,1012.78,1012,1013,4.21,3,5.4,21,0.24,204,0,0,0,0,0,0,-2.1,8.6,9,58,1010,1014,*
H,1,9,2,3,1.31,1.2,1.7,35.68,29,47,1013,1013,1013,4.27,3.3,5.4,11,0.23,203,0,0,0,0,0,0,*
H,2,9,2,3,1.65,1.4,2.1,63.04,47,80,1013.9,1013,1014,4.19,3,5,26,0.31,204,0,0,0,0,0,0,*
H,3,9,2,3,1.95,1.7,2.2,80.07,79,82,1014,1014,1014,4.2,3,5,58,0.32,204,0,0,0,0,0,0,*
H,4,9,2,3,1.75,1.6,1.9,77.54,70,83,1014,1014,1014,4.19,3.3,5,16,0.31,203,0,0,0,0,0,0,*
H,5,9,2,3,1.87,1.8,2,65.23,60,70,1014,1014,1014,4.22,3.3,6,14,0.24,204,0,0,0,0,0,0,*
H,6,9,2,3,2.03,1.8,2.2,51.43,48,60,1014,1014,1014,4.19,3.3,5,29,0.26,204,0,0,0,0,0,0,*
H,7,9,2,3,1.39,1.1,1.8,49.73,49,52,1014.32,1014,1015,4.22,3,5.4,26,0.27,204,0,0,0,0,0,0,*
H,8,9,2,3,1.37,1.1,1.6,48.91,47,52,1015,1015,1015,4.43,0,13.2,12,0.2,203,0,0,0,0,0,0,*
H,9,9,2,3,1.78,1.5,2.1,45.27,44,48,1015,1015,1015,65.72,13.2,117.5,24,0.27,204,0,0,0,0,0,0,*
