H,11,30,12,2,6.95,6.8,7.1,99,99,99,1002,1002,1002,46.36,28.3,65.9,2,0.36,238,0,0,0,0,0,0,*
H,12,30,12,2,7.23,7,7.7,99,99,99,1001.97,1001,1002,59.85,36.8,93.3,336,0.49,226,0,0,0,0,0,0,*
H,13,30,12,2,7.46,7.2,7.8,99,99,99,1001.04,1001,1002,69.81,49.9,105.9,357,0.53,203,0,0,0,0,0,0,*
H,14,30,12,2,8.21,7.7,8.7,99,99,99,1001,1001,1001,83.72,57.3,128,20,0.67,203,0,0,0,0,0,0,*
H,15,30,12,2,8.84,8.6,9,99,99,99,1001,1001,1001,114.24,80.3,163.3,47,0.63,204,0,0,0,0,0,0,*
H,16,30,12,2,8.88,8.7,9.1,99,99,99,1001,1001,1001,23.72,11.6,77.1,165,0.54,203,0,0,0,0,0,0,*
H,17,30,12,2,8.52,8.1,8.9,99,99,99,1001,1001,1001,5.41,0.2,17,226,0.68,203,0,0,0,0,0,0,*
H,18,30,12,2,7.85,7.5,8.2,99,99,99,1001,1001,1001,3.33,1.9,4.7,256,0.06,203,0,0,0,0,0,0,*
H,19,30,12,2,7.53,7.4,7.7,99,99,99,1001,1001,1001,3.36,1.9,4.7,247,0.22,203,0,0,0,0,0,0,*
H,20,30,12,2,7.41,7.3,7.6,99,99,99,1001,1001,1001,3.42,2.3,4.7,248,0.49,204,0,0,0,0,0,0,*
H,21,30,12,2,7.39,7.3,7.5,99,99,99,1001,1001,1001,3.44,2.3,4.8,300,0.7,203,0,0,0,0,0,0,*
H,22,30,12,2,7.26,7.1,7.4,99,99,99,1001,1001,1001,3.51,2.1,4.7,342,0.31,203,0,0,0,0,0,0,*
H,23,30,12,2,7.08,7,7.2,99,99,99,1000.09,1000,1001,3.47,1.9,4.7,328,0.35,203,0,0,0,0,0,0,*
H,0,31,12,2,7.26,7.1,7.4,99,99,99,1000,1000,1000,3.53,2.3,4.7,312,0.4,203,0,0,0,0,0,0,6.6,9.1,99,99,1000,1003,*
H,1,31,12,2,7.25,7.1,7.5,99,99,99,999.8,999,1000,3.43,2.3,4.7,24,0.82,203,0,0,0,0,0,0,*
H,2,31,12,2,7.08,7,7.2,99,99,99,999,999,999,3.5,2.3,4.7,17,0.31,204,0,0,0,0,0,0,*
H,3,31,12,2,7.06,7,7.2,99,99,99,998.91,998,999,3.59,2.3,5,57,0.8,204,0,0,0,0,0,0,*
H,4,31,12,2,6.92,6.7,7.2,99,99,99,998.02,998,999,3.52,2.3,4.7,61,0.76,204,0,0,0,0,0,0,*
H,5,31,12,2,6.76,6.6,6.9,99,99,99,997.32,997,998,3.56,1.9,4.7,170,1.15,203,0,0,0,0.2,0,0.2,*
H,6,31,12,2,6.66,6.6,6.9,99,99,99,997,997,997,3.54,2.3,4.7,321,0.25,204,0,0,0,0.8,0,0.8,*
H,7,31,12,2,6.71,6.6,6.8,99,99,99,996.68,996,997,3.56,2.6,4.7,347,0.22,203,0,0,0,1.2,0,1.2,*
H,8,31,12,2,7.13,6.7,7.4,99,99,99,996,996,996,3.41,1.6,4.4,10,0.28,204,0,0,0,1.6,0,1.6,*
H,9,31,12,2,7.09,7,7.2,99,99,99,996.34,996,997,5.27,0,15.6,85,0.69,203,0,0,0,1.6,0,1.6,*
H,10,31,12,2,7.1,7,7.2,99,99,99,996,996,996,22.31,15.3,30.3,10,0.25,204,0,0,0,0.6,0,0.6,*
H,11,31,12,2,7.5,7.2,7.8,99,99,99,996,996,996,39.41,30.3,46.1,19,0.3,203,0,0,0,0.6,0,0.6,*
H,12,31,12,2,7.92,7.7,8.1,99,99,99,996,996,996,31.03,26.5,34.5,22,0.28,204,0,0,0,1.2,0,1.2,*
H,13,31,12,2,8.37,8.1,8.6,99,99,99,995.07,995,996,32.5,22.1,37.2,8,0.2,203,0,0,0,1.6,0,1.6,*
H,14,31,12,2,8.45,8.4,8.6,99,99,99,995,995,995,29.32,22.1,35.8,8,0.24,203,0,0,0,2.8,0,2.8,*
H,15,31,12,2,8.64,8.5,8.7,99,99,99,995,995,995,18.33,7.4,27.2,18,0.33,204,0,0,0,2,0,2,*
