H,10,16,6,3,27.83,27.1,28.7,11.45,9,13,1001,1001,1001,654.58,590.6,705.7,54,0.7,215,0,0,0,0,0,0,*
H,11,16,6,3,28.94,28.2,29.7,15.35,11,20,1000.81,1000,1001,748.76,707.1,782.6,83,0.89,204,0,0,0,0,0,0,*
H,12,16,6,3,30.02,29.1,31.1,24.61,18,30,1000,1000,1000,803.19,783.6,824.6,115,0.99,203,0,0,0,0,0,0,*
H,13,16,6,3,30.67,29.7,31.9,29.95,26,34,999.47,999,1000,808.65,783.2,825,123,0.71,204,0,0,0,0,0,0,*
H,14,16,6,3,31.93,30.9,33.1,40.48,35,45,998.47,998,999,780.42,759.6,809.6,210,0.83,203,0,0,0,0,0,0,*
H,15,16,6,3,32.19,31,33.1,44.66,41,48,998,998,998,720.72,563.8,767.5,253,0.95,203,0,0,0,0,0,0,*
H,16,16,6,3,31.39,30.6,32.4,27.84,21,45,998,998,998,532.73,250.2,675.4,142,0.62,204,0,0,0,0,0,0,*
H,17,16,6,3,27.28,25.6,31.4,29.54,9,45,998.7,998,999,121.26,26.3,467.9,38,0.73,203,0,0,0,1.6,0,1.6,*
H,18,16,6,3,25.03,24.3,25.6,54.51,45,59,999,999,999,12.57,2.8,35.2,357,0.62,203,0,0,0,0,0,0,*
H,19,16,6,3,24.56,22.9,25.8,58.37,47,73,999.89,999,1001,1.15,0,3.9,305,0.73,203,0,0,0,0.6,0,0.6,*
H,20,16,6,3,22.84,22.6,23.2,77.13,73,83,1000,1000,1000,0.77,0,2.3,309,0.44,204,0,0,0,0,0,0,*
H,21,16,6,3,22.98,22.5,23.5,81.9,80,84,1000.42,1000,1001,2.92,0.9,4.4,349,0.7,203,0,0,0,0,0,0,*
H,22,16,6,3,23.29,23.1,23.5,82,80,85,1001,1001,1001,3.29,2.3,4.7,23,1.09,203,0,0,0,0,0,0,*
H,23,16,6,3,23.36,23.1,23.5,82.12,78,85,1001.5,1001,1002,3.34,2,4.4,331,0.67,203,0,0,0,0,0,0,*
H,0,17,6,3,23.09,22.8,23.4,79.33,78,80,1001.92,1001,1002,3.29,2,4.7,23,0.37,204,0,0,0,0,0,0,21.7,33.2,9,85,997,1005,*
